subject,evidence,response,responseAI,confidence,collaboration,condition,order,perceivedInfluenceA,perceivedInfluenceB,perceivedInfluenceN
44,28,27.0699508,28,0.468395544,-0.063208912,1,2,2.808550347,4.261653646,5.776649306
45,56,49.53703985,56,0.169444445,NaN,0,2,4.35,2.388889058,6.805555725
45,32,74.81481765,31,0.525925954,NaN,0,2,4.35,2.388889058,6.805555725
45,62,48.8888889,63,0.319444445,NaN,0,2,4.35,2.388889058,6.805555725
45,28,21.94444445,28,0.358333333,NaN,0,2,4.35,2.388889058,6.805555725
45,22,10.2777778,21,0.430555556,NaN,0,2,4.35,2.388889058,6.805555725
45,46,43.05555555,45,0.312037065,NaN,0,2,4.35,2.388889058,6.805555725
45,30,4.62963105,29,0.142592621,NaN,0,2,4.35,2.388889058,6.805555725
45,50,50.3703732,49,0.400925954,NaN,0,2,4.35,2.388889058,6.805555725
45,34,35.55555555,33,0.255555556,NaN,0,2,4.35,2.388889058,6.805555725
45,50,68.33333335,49,0.517592621,NaN,0,2,4.35,2.388889058,6.805555725
45,6,4.2592621,6,0.658333333,NaN,0,2,4.35,2.388889058,6.805555725
45,44,26.5740755,44,0.374074131,NaN,0,2,4.35,2.388889058,6.805555725
45,66,82.7777778,66,0.660185242,NaN,0,2,4.35,2.388889058,6.805555725
45,38,48.6111111,38,0.486111111,NaN,0,2,4.35,2.388889058,6.805555725
45,70,83.42592875,71,0.800925954,NaN,0,2,4.35,2.388889058,6.805555725
45,42,53.33333335,42,0.375,NaN,0,2,4.35,2.388889058,6.805555725
45,72,91.8518575,73,0.780555556,NaN,0,2,4.35,2.388889058,6.805555725
45,36,44.6296353,36,0.247222222,NaN,0,2,4.35,2.388889058,6.805555725
45,78,86.66666665,77,0.742592621,NaN,0,2,4.35,2.388889058,6.805555725
45,16,9.0740755,16,0.494444445,NaN,0,2,4.35,2.388889058,6.805555725
45,64,75.2777778,65,0.68148151,NaN,0,2,4.35,2.388889058,6.805555725
45,58,72.40741305,57,0.648148176,NaN,0,2,4.35,2.388889058,6.805555725
45,52,61.94444445,52,0.498148176,NaN,0,2,4.35,2.388889058,6.805555725
45,68,86.01852415,68,0.719444445,NaN,0,2,4.35,2.388889058,6.805555725
45,96,95.64815095,97,0.83796302,NaN,0,2,4.35,2.388889058,6.805555725
45,60,63.8888889,59,0.53148151,NaN,0,2,4.35,2.388889058,6.805555725
45,86,85.64815095,85,0.553703732,NaN,0,2,4.35,2.388889058,6.805555725
45,54,48.14815095,54,0.30648151,NaN,0,2,4.35,2.388889058,6.805555725
45,48,49.81481765,49,0.489814843,NaN,0,2,4.35,2.388889058,6.805555725
45,40,52.5,40,0.424074131,NaN,0,2,4.35,2.388889058,6.805555725
45,36,64.90741305,77,0.566666667,0.005555556,2,2,4.35,2.388889058,6.805555725
45,6,11.66666665,32,0.661111111,0.201851908,2,2,4.35,2.388889058,6.805555725
45,68,49.90741305,96,0.013888889,0.811111111,2,2,4.35,2.388889058,6.805555725
45,62,80.3703732,91,0.66296302,0.194444444,2,2,4.35,2.388889058,6.805555725
45,42,68.14815095,72,0.584259288,0.051851908,2,2,4.35,2.388889058,6.805555725
45,32,49.90741305,68,0.323148176,0.194444444,2,2,4.35,2.388889058,6.805555725
45,96,92.5,96,0.93148151,-0.770370314,2,2,4.35,2.388889058,6.805555725
45,56,73.2407464,81,0.457407464,0.425926039,2,2,4.35,2.388889058,6.805555725
45,46,58.79630195,95,0.477777778,0.081481595,2,2,4.35,2.388889058,6.805555725
45,16,6.85185325,56,0.541666667,-0.198148092,2,2,4.35,2.388889058,6.805555725
45,50,83.70370655,78,0.679629686,-0.472222222,2,2,4.35,2.388889058,6.805555725
45,60,76.1111111,86,0.689814843,0.28703715,2,2,4.35,2.388889058,6.805555725
45,34,74.53703985,67,0.324074131,0.181481595,2,2,4.35,2.388889058,6.805555725
45,72,90.18519085,92,0.785185242,0.420370483,2,2,4.35,2.388889058,6.805555725
45,70,60,87,0.480555556,0.359259372,2,2,4.35,2.388889058,6.805555725
45,86,56.29630195,97,0.149074088,0.168518575,2,2,4.35,2.388889058,6.805555725
45,44,49.7222222,81,0.33148151,0.527777778,2,2,4.35,2.388889058,6.805555725
45,30,50,62,0.152777778,0.507407464,2,2,4.35,2.388889058,6.805555725
45,40,62.68519085,54,0.363888889,0.164814928,2,2,4.35,2.388889058,6.805555725
45,58,65.7407464,84,0.577777778,-0.194444444,2,2,4.35,2.388889058,6.805555725
45,64,66.1111111,97,0.672222222,0.420370483,2,2,4.35,2.388889058,6.805555725
45,38,71.01852415,49,0.369444445,0.085185242,2,2,4.35,2.388889058,6.805555725
45,50,58.14815095,61,0.511111111,0.022222222,2,2,4.35,2.388889058,6.805555725
45,28,59.3518575,36,0.344444445,0.224074131,2,2,4.35,2.388889058,6.805555725
45,78,68.14815095,95,0.694444445,0.159259372,2,2,4.35,2.388889058,6.805555725
45,52,55.83333335,85,0.668518575,-0.342592536,2,2,4.35,2.388889058,6.805555725
45,48,63.33333335,74,0.680555556,-0.503703647,2,2,4.35,2.388889058,6.805555725
45,22,50.18519085,41,0.501851908,0.003703817,2,2,4.35,2.388889058,6.805555725
45,54,58.9814843,76,0.358333333,-0.283333333,2,2,4.35,2.388889058,6.805555725
45,66,83.33333335,87,0.834259288,-0.829629601,2,2,4.35,2.388889058,6.805555725
45,86,93.51852415,58,0.935185242,-0.851851824,3,2,4.35,2.388889058,6.805555725
45,78,75.7407464,92,0.721296353,-0.898148092,3,2,4.35,2.388889058,6.805555725
45,50,50.83333335,75,0.760185242,0.001851908,3,2,4.35,2.388889058,6.805555725
45,46,50.0925954,55,0.664814843,-0.598148092,3,2,4.35,2.388889058,6.805555725
45,58,59.7222222,25,0.650925954,-0.235185072,3,2,4.35,2.388889058,6.805555725
45,62,53.6111111,83,0.325,-0.124073961,3,2,4.35,2.388889058,6.805555725
45,70,64.7222222,56,0.647222222,-0.401851824,3,2,4.35,2.388889058,6.805555725
45,44,50.92592875,68,0.705555556,-0.007407294,3,2,4.35,2.388889058,6.805555725
45,22,30.74074215,61,0.593518575,-0.172222222,3,2,4.35,2.388889058,6.805555725
45,32,31.2962977,9,0.491666667,-0.298148092,3,2,4.35,2.388889058,6.805555725
45,96,84.3518575,75,0.821296353,-0.887036981,3,2,4.35,2.388889058,6.805555725
45,66,81.94444445,28,0.705555556,-0.327777778,3,2,4.35,2.388889058,6.805555725
45,50,87.5,83,0.83796302,-0.862962935,3,2,4.35,2.388889058,6.805555725
45,38,51.3888889,75,0.833333333,-0.888888889,3,2,4.35,2.388889058,6.805555725
45,40,71.3888889,27,0.638888889,-0.092592536,3,2,4.35,2.388889058,6.805555725
45,6,3.8888889,49,0.800925954,-0.929629601,3,2,4.35,2.388889058,6.805555725
45,56,73.8888889,64,0.599074131,-0.525925869,3,2,4.35,2.388889058,6.805555725
45,72,90.0925954,42,0.839814843,-0.71851849,3,2,4.35,2.388889058,6.805555725
45,28,50.0925954,73,0.616666667,-0.522222222,3,2,4.35,2.388889058,6.805555725
45,52,76.4814843,90,0.741666667,-0.737036981,3,2,4.35,2.388889058,6.805555725
45,68,69.2592621,63,0.83796302,-0.620370314,3,2,4.35,2.388889058,6.805555725
45,60,76.94444445,91,0.70648151,-0.342592536,3,2,4.35,2.388889058,6.805555725
45,36,62.68519085,43,0.327777778,-0.737036981,3,2,4.35,2.388889058,6.805555725
45,30,13.6111111,8,0.30648151,-0.103703647,3,2,4.35,2.388889058,6.805555725
45,42,56.3888889,14,0.804629686,-0.705555556,3,2,4.35,2.388889058,6.805555725
45,48,50.83333335,16,0.483333333,-0.129629517,3,2,4.35,2.388889058,6.805555725
45,54,62.2222222,33,0.237962977,-0.107407294,3,2,4.35,2.388889058,6.805555725
45,16,11.1111111,12,0.285185199,-0.642592536,3,2,4.35,2.388889058,6.805555725
45,34,36.66666665,61,0.190740755,-0.011111111,3,2,4.35,2.388889058,6.805555725
45,64,68.14815095,17,0.345370399,0,3,2,4.35,2.388889058,6.805555725
45,52,77.2222222,53,0.595370399,-0.240740628,1,2,4.35,2.388889058,6.805555725
45,30,18.42592875,29,0.502777778,-0.011111111,1,2,4.35,2.388889058,6.805555725
45,42,62.2222222,43,0.585185242,0.025926039,1,2,4.35,2.388889058,6.805555725
45,96,96.7592621,95,0.967592621,-0.962962935,1,2,4.35,2.388889058,6.805555725
45,22,16.94444445,23,0.349074131,0.038888889,1,2,4.35,2.388889058,6.805555725
45,70,78.2407464,70,0.743518575,-0.005555556,1,2,4.35,2.388889058,6.805555725
45,48,49.7222222,49,0.705555556,-0.018518405,1,2,4.35,2.388889058,6.805555725
45,54,61.66666665,53,0.341666667,0.172222222,1,2,4.35,2.388889058,6.805555725
45,16,18.14815095,15,0.602777778,0.181481595,1,2,4.35,2.388889058,6.805555725
45,72,82.5925954,71,0.594444445,0.422222222,1,2,4.35,2.388889058,6.805555725
45,78,82.31481765,77,0.769444445,0.562963019,1,2,4.35,2.388889058,6.805555725
45,62,80.7407464,61,0.265740755,0.733333333,1,2,4.35,2.388889058,6.805555725
45,6,6.1111111,6,0.625,0.107407464,1,2,4.35,2.388889058,6.805555725
45,50,36.01852415,49,0.327777778,0.203703817,1,2,4.35,2.388889058,6.805555725
45,68,70,69,0.360185242,0.312963019,1,2,4.35,2.388889058,6.805555725
45,50,65.64815095,50,0.319444445,0.653703817,1,2,4.35,2.388889058,6.805555725
45,40,32.9629686,40,0.524074131,0.53703715,1,2,4.35,2.388889058,6.805555725
45,44,49.3518575,44,0.323148176,0.540740797,1,2,4.35,2.388889058,6.805555725
45,66,84.7222222,67,0.660185242,0.305555556,1,2,4.35,2.388889058,6.805555725
45,60,56.94444445,60,0.483333333,0.211111111,1,2,4.35,2.388889058,6.805555725
45,58,67.5,59,0.334259288,0.78703715,1,2,4.35,2.388889058,6.805555725
45,86,95,85,0.820370399,-0.003703647,1,2,4.35,2.388889058,6.805555725
45,32,42.1296353,32,0.353703732,0.43703715,1,2,4.35,2.388889058,6.805555725
45,34,26.20370655,34,0.497222222,0.63703715,1,2,4.35,2.388889058,6.805555725
45,64,94.6296353,65,0.717592621,0.348148261,1,2,4.35,2.388889058,6.805555725
45,38,67.40741305,39,0.504629686,0.766666667,1,2,4.35,2.388889058,6.805555725
45,46,63.33333335,45,0.503703732,0.607407464,1,2,4.35,2.388889058,6.805555725
45,56,68.8888889,55,0.319444445,0.55,1,2,4.35,2.388889058,6.805555725
45,36,81.29630195,36,0.329629686,0.596296353,1,2,4.35,2.388889058,6.805555725
45,28,50,28,0.011111111,0.859259372,1,2,4.35,2.388889058,6.805555725
46,56,55.98958335,56,0.329427083,NaN,0,2,3.53125,3.9453125,4.5703125
46,32,21.09375,31,0.329427083,NaN,0,2,3.53125,3.9453125,4.5703125
46,62,36.71875,63,0.33203125,NaN,0,2,3.53125,3.9453125,4.5703125
46,28,19.140625,28,0.3046875,NaN,0,2,3.53125,3.9453125,4.5703125
46,22,20.83333335,21,0.24609375,NaN,0,2,3.53125,3.9453125,4.5703125
46,46,71.61458335,45,0.3984375,NaN,0,2,3.53125,3.9453125,4.5703125
46,30,38.54166665,29,0.201822917,NaN,0,2,3.53125,3.9453125,4.5703125
46,50,31.38020835,49,0.315104167,NaN,0,2,3.53125,3.9453125,4.5703125
46,34,54.81770835,33,0.313802083,NaN,0,2,3.53125,3.9453125,4.5703125
46,50,36.58854165,49,0.361979167,NaN,0,2,3.53125,3.9453125,4.5703125
46,6,34.375,6,0.2734375,NaN,0,2,3.53125,3.9453125,4.5703125
46,44,30.98958335,44,0.2421875,NaN,0,2,3.53125,3.9453125,4.5703125
46,66,61.45833335,66,0.276041667,NaN,0,2,3.53125,3.9453125,4.5703125
46,38,33.59375,38,0.248697917,NaN,0,2,3.53125,3.9453125,4.5703125
46,70,70.3125,71,0.298177083,NaN,0,2,3.53125,3.9453125,4.5703125
46,42,76.171875,42,0.299479167,NaN,0,2,3.53125,3.9453125,4.5703125
46,72,50.91145835,73,0.299479167,NaN,0,2,3.53125,3.9453125,4.5703125
46,36,56.51041665,36,0.268229167,NaN,0,2,3.53125,3.9453125,4.5703125
46,78,63.54166665,77,0.360677083,NaN,0,2,3.53125,3.9453125,4.5703125
46,16,35.80729165,16,0.309895833,NaN,0,2,3.53125,3.9453125,4.5703125
46,64,73.30729165,65,0.372395833,NaN,0,2,3.53125,3.9453125,4.5703125
46,58,66.796875,57,0.2578125,NaN,0,2,3.53125,3.9453125,4.5703125
46,52,72.265625,52,0.298177083,NaN,0,2,3.53125,3.9453125,4.5703125
46,68,58.33333335,68,0.33203125,NaN,0,2,3.53125,3.9453125,4.5703125
46,96,64.0625,97,0.326822917,NaN,0,2,3.53125,3.9453125,4.5703125
46,60,68.61979165,59,0.325520833,NaN,0,2,3.53125,3.9453125,4.5703125
46,86,69.01041665,85,0.291666667,NaN,0,2,3.53125,3.9453125,4.5703125
46,54,72.00520835,54,0.295572917,NaN,0,2,3.53125,3.9453125,4.5703125
46,48,74.34895835,49,0.217447917,NaN,0,2,3.53125,3.9453125,4.5703125
46,40,69.66145835,40,0.295572917,NaN,0,2,3.53125,3.9453125,4.5703125
46,36,34.765625,77,0.236979167,0.6484375,2,2,3.53125,3.9453125,4.5703125
46,6,28.38541665,32,0.19921875,0.453125,2,2,3.53125,3.9453125,4.5703125
46,68,84.11458335,96,0.528645833,0,2,2,3.53125,3.9453125,4.5703125
46,62,85.02604165,91,0.705729167,0.1484375,2,2,3.53125,3.9453125,4.5703125
46,42,82.68229165,72,0.475260417,-0.177083333,2,2,3.53125,3.9453125,4.5703125
46,32,66.27604165,68,0.388020833,0.2578125,2,2,3.53125,3.9453125,4.5703125
46,96,66.92708335,96,0.447916667,0.1875,2,2,3.53125,3.9453125,4.5703125
46,56,82.68229165,81,0.475260417,0.1015625,2,2,3.53125,3.9453125,4.5703125
46,46,85.9375,95,0.505208333,-0.333333333,2,2,3.53125,3.9453125,4.5703125
46,16,64.19270835,56,0.4609375,0.192708333,2,2,3.53125,3.9453125,4.5703125
46,50,69.01041665,78,0.55078125,-0.044270833,2,2,3.53125,3.9453125,4.5703125
46,60,80.72916665,86,0.677083333,0.002604167,2,2,3.53125,3.9453125,4.5703125
46,34,80.46875,67,0.634114583,-0.0078125,2,2,3.53125,3.9453125,4.5703125
46,72,66.66666665,92,0.502604167,0.005208333,2,2,3.53125,3.9453125,4.5703125
46,70,82.8125,87,0.470052083,-0.1484375,2,2,3.53125,3.9453125,4.5703125
46,86,76.04166665,97,0.48046875,0.872395833,2,2,3.53125,3.9453125,4.5703125
46,44,75.65104165,81,0.4296875,0.609375,2,2,3.53125,3.9453125,4.5703125
46,30,80.859375,62,0.455729167,0.268229167,2,2,3.53125,3.9453125,4.5703125
46,40,64.71354165,54,0.479166667,0.151041667,2,2,3.53125,3.9453125,4.5703125
46,58,57.55208335,84,0.575520833,0.177083333,2,2,3.53125,3.9453125,4.5703125
46,64,63.41145835,97,0.537760417,0.572916667,2,2,3.53125,3.9453125,4.5703125
46,38,52.47395835,49,0.384114583,0.033854167,2,2,3.53125,3.9453125,4.5703125
46,50,57.16145835,61,0.4140625,0.645833333,2,2,3.53125,3.9453125,4.5703125
46,28,73.56770835,36,0.485677083,0.291666667,2,2,3.53125,3.9453125,4.5703125
46,78,42.83854165,95,0.520833333,-0.03125,2,2,3.53125,3.9453125,4.5703125
46,52,76.953125,85,0.3828125,0.1328125,2,2,3.53125,3.9453125,4.5703125
46,48,60.67708335,74,0.420572917,0.125,2,2,3.53125,3.9453125,4.5703125
46,22,56.25,41,0.51953125,0.138020833,2,2,3.53125,3.9453125,4.5703125
46,54,46.484375,76,0.3203125,0.145833333,2,2,3.53125,3.9453125,4.5703125
46,66,59.11458335,87,0.447916667,0.122395833,2,2,3.53125,3.9453125,4.5703125
46,86,56.11979165,58,0.587239583,0.450520833,3,2,3.53125,3.9453125,4.5703125
46,78,67.05729165,92,0.65625,0.494791667,3,2,3.53125,3.9453125,4.5703125
46,50,75.52083335,75,0.467447917,0.536458333,3,2,3.53125,3.9453125,4.5703125
46,46,63.28125,55,0.458333333,0.484375,3,2,3.53125,3.9453125,4.5703125
46,58,60.9375,25,0.384114583,0.486979167,3,2,3.53125,3.9453125,4.5703125
46,62,58.984375,83,0.65234375,0.5,3,2,3.53125,3.9453125,4.5703125
46,70,75.91145835,56,0.71484375,0.515625,3,2,3.53125,3.9453125,4.5703125
46,44,63.671875,68,0.391927083,0.377604167,3,2,3.53125,3.9453125,4.5703125
46,22,45.05208335,61,0.369791667,0.088541667,3,2,3.53125,3.9453125,4.5703125
46,32,65.10416665,9,0.368489583,0.1953125,3,2,3.53125,3.9453125,4.5703125
46,96,52.99479165,75,0.350260417,-0.0234375,3,2,3.53125,3.9453125,4.5703125
46,66,56.38020835,28,0.37890625,0.0703125,3,2,3.53125,3.9453125,4.5703125
46,50,51.43229165,83,0.502604167,0.0546875,3,2,3.53125,3.9453125,4.5703125
46,38,51.43229165,75,0.319010417,0.059895833,3,2,3.53125,3.9453125,4.5703125
46,40,52.99479165,27,0.416666667,0.252604167,3,2,3.53125,3.9453125,4.5703125
46,6,29.296875,49,0.29296875,0.028645833,3,2,3.53125,3.9453125,4.5703125
46,56,51.43229165,64,0.360677083,0.106770833,3,2,3.53125,3.9453125,4.5703125
46,72,48.046875,42,0.440104167,0.083333333,3,2,3.53125,3.9453125,4.5703125
46,28,33.85416665,73,0.348958333,0.205729167,3,2,3.53125,3.9453125,4.5703125
46,52,44.53125,90,0.234375,0.3125,3,2,3.53125,3.9453125,4.5703125
46,68,65.49479165,63,0.26171875,0.299479167,3,2,3.53125,3.9453125,4.5703125
46,60,52.734375,91,0.295572917,0.135416667,3,2,3.53125,3.9453125,4.5703125
46,36,69.40104165,43,0.143229167,0.213541667,3,2,3.53125,3.9453125,4.5703125
46,30,59.89583335,8,0.296875,0.223958333,3,2,3.53125,3.9453125,4.5703125
46,42,44.53125,14,0.235677083,0.2578125,3,2,3.53125,3.9453125,4.5703125
46,48,36.71875,16,0.2890625,0.317708333,3,2,3.53125,3.9453125,4.5703125
46,54,27.99479165,33,0.264322917,0.3046875,3,2,3.53125,3.9453125,4.5703125
46,16,33.46354165,12,0.365885417,-0.260416667,3,2,3.53125,3.9453125,4.5703125
46,34,36.84895835,61,0.162760417,-0.1953125,3,2,3.53125,3.9453125,4.5703125
46,64,60.80729165,17,0.19140625,-0.130208333,3,2,3.53125,3.9453125,4.5703125
46,52,64.32291665,53,0.251302083,-0.096354167,1,2,3.53125,3.9453125,4.5703125
46,30,40.36458335,29,0.209635417,-0.140625,1,2,3.53125,3.9453125,4.5703125
46,42,46.22395835,43,0.364583333,-0.127604167,1,2,3.53125,3.9453125,4.5703125
46,96,79.6875,95,0.3046875,-0.265625,1,2,3.53125,3.9453125,4.5703125
46,22,55.078125,23,0.385416667,-0.151041667,1,2,3.53125,3.9453125,4.5703125
46,70,72.265625,70,0.356770833,-0.234375,1,2,3.53125,3.9453125,4.5703125
46,48,63.02083335,49,0.345052083,-0.072916667,1,2,3.53125,3.9453125,4.5703125
46,54,49.86979165,53,0.404947917,-0.080729167,1,2,3.53125,3.9453125,4.5703125
46,16,52.08333335,15,0.4296875,-0.111979167,1,2,3.53125,3.9453125,4.5703125
46,72,51.953125,71,0.397135417,-0.161458333,1,2,3.53125,3.9453125,4.5703125
46,78,60.28645835,77,0.35546875,-0.221354167,1,2,3.53125,3.9453125,4.5703125
46,62,72.52604165,61,0.244791667,-0.135416667,1,2,3.53125,3.9453125,4.5703125
46,6,43.22916665,6,0.278645833,-0.151041667,1,2,3.53125,3.9453125,4.5703125
46,50,70.703125,49,0.299479167,-0.3515625,1,2,3.53125,3.9453125,4.5703125
46,68,60.80729165,69,0.263020833,-0.317708333,1,2,3.53125,3.9453125,4.5703125
46,50,67.96875,50,0.286458333,-0.325520833,1,2,3.53125,3.9453125,4.5703125
46,40,43.359375,40,0.203125,-0.158854167,1,2,3.53125,3.9453125,4.5703125
46,44,43.88020835,44,0.26171875,-0.424479167,1,2,3.53125,3.9453125,4.5703125
46,66,51.5625,67,0.265625,-0.278645833,1,2,3.53125,3.9453125,4.5703125
46,60,51.69270835,60,0.19140625,-0.3203125,1,2,3.53125,3.9453125,4.5703125
46,58,63.54166665,59,0.302083333,-0.268229167,1,2,3.53125,3.9453125,4.5703125
46,86,71.22395835,85,0.29296875,-0.466145833,1,2,3.53125,3.9453125,4.5703125
46,32,26.69270835,32,0.21484375,-0.502604167,1,2,3.53125,3.9453125,4.5703125
46,34,56.38020835,34,0.307291667,-0.510416667,1,2,3.53125,3.9453125,4.5703125
46,64,71.74479165,65,0.217447917,-0.401041667,1,2,3.53125,3.9453125,4.5703125
46,38,29.55729165,39,0.28515625,-0.682291667,1,2,3.53125,3.9453125,4.5703125
46,46,59.24479165,45,0.251302083,-0.458333333,1,2,3.53125,3.9453125,4.5703125
46,56,72.265625,55,0.39453125,-0.28125,1,2,3.53125,3.9453125,4.5703125
46,36,81.77083335,36,0.391927083,-0.395833333,1,2,3.53125,3.9453125,4.5703125
46,28,50.65104165,28,0.35546875,-0.299479167,1,2,3.53125,3.9453125,4.5703125
47,56,49.75,56,0.5025,NaN,0,2,5.0125,3.0025,5.62
47,32,71.375,31,0.58625,NaN,0,2,5.0125,3.0025,5.62
47,62,50.125,63,0.25375,NaN,0,2,5.0125,3.0025,5.62
47,28,27.875,28,0.645,NaN,0,2,5.0125,3.0025,5.62
47,22,22.75,21,0.67,NaN,0,2,5.0125,3.0025,5.62
47,46,50.875,45,0.49375,NaN,0,2,5.0125,3.0025,5.62
47,30,19.875,29,0.6625,NaN,0,2,5.0125,3.0025,5.62
47,50,51.5,49,0.62875,NaN,0,2,5.0125,3.0025,5.62
47,34,72.625,33,0.49625,NaN,0,2,5.0125,3.0025,5.62
47,50,51.25,49,0.4975,NaN,0,2,5.0125,3.0025,5.62
47,6,15.25,6,0.83125,NaN,0,2,5.0125,3.0025,5.62
47,44,29.625,44,0.67375,NaN,0,2,5.0125,3.0025,5.62
47,66,41.125,66,0.56375,NaN,0,2,5.0125,3.0025,5.62
47,38,34.875,38,0.50875,NaN,0,2,5.0125,3.0025,5.62
47,70,25.375,71,0.505,NaN,0,2,5.0125,3.0025,5.62
47,42,31.125,42,0.51375,NaN,0,2,5.0125,3.0025,5.62
47,72,82.125,73,0.75125,NaN,0,2,5.0125,3.0025,5.62
47,36,8.375,36,0.59125,NaN,0,2,5.0125,3.0025,5.62
47,78,37,77,0.545,NaN,0,2,5.0125,3.0025,5.62
47,16,14.125,16,0.83875,NaN,0,2,5.0125,3.0025,5.62
47,64,50,65,0.66125,NaN,0,2,5.0125,3.0025,5.62
47,58,71.5,57,0.54375,NaN,0,2,5.0125,3.0025,5.62
47,52,32.5,52,0.57,NaN,0,2,5.0125,3.0025,5.62
47,68,34,68,0.51,NaN,0,2,5.0125,3.0025,5.62
47,96,18.875,97,0.72125,NaN,0,2,5.0125,3.0025,5.62
47,60,50.875,59,0.75,NaN,0,2,5.0125,3.0025,5.62
47,86,94.875,85,0.925,NaN,0,2,5.0125,3.0025,5.62
47,54,50.375,54,0.72125,NaN,0,2,5.0125,3.0025,5.62
47,48,26.125,49,0.68375,NaN,0,2,5.0125,3.0025,5.62
47,40,21.625,40,0.8125,NaN,0,2,5.0125,3.0025,5.62
47,36,75.375,77,0.585,0.3375,2,2,5.0125,3.0025,5.62
47,6,20.25,32,0.62,0.0075,2,2,5.0125,3.0025,5.62
47,68,50.5,96,0.16875,0.5925,2,2,5.0125,3.0025,5.62
47,62,54,91,0.5625,0.005,2,2,5.0125,3.0025,5.62
47,42,12,72,0.6975,-0.6325,2,2,5.0125,3.0025,5.62
47,32,17.375,68,0.675,-0.6675,2,2,5.0125,3.0025,5.62
47,96,86.375,96,0.80875,-0.595,2,2,5.0125,3.0025,5.62
47,56,41.875,81,0.55625,0,2,2,5.0125,3.0025,5.62
47,46,44.75,95,0.105,0.8475,2,2,5.0125,3.0025,5.62
47,16,13.75,56,0.66875,-0.01,2,2,5.0125,3.0025,5.62
47,50,40.75,78,0.5725,0.005,2,2,5.0125,3.0025,5.62
47,60,76.375,86,0.615,-0.005,2,2,5.0125,3.0025,5.62
47,34,55.25,67,0.505,0.0075,2,2,5.0125,3.0025,5.62
47,72,73.75,92,0.6175,-0.005,2,2,5.0125,3.0025,5.62
47,70,72,87,0.66375,-0.2175,2,2,5.0125,3.0025,5.62
47,86,85.375,97,0.81375,0.01,2,2,5.0125,3.0025,5.62
47,44,50.625,81,0.6675,0,2,2,5.0125,3.0025,5.62
47,30,20,62,0.6725,0.0075,2,2,5.0125,3.0025,5.62
47,40,60.625,54,0.50375,0.4075,2,2,5.0125,3.0025,5.62
47,58,70.375,84,0.59,-0.0025,2,2,5.0125,3.0025,5.62
47,64,67.5,97,0.71125,0.01,2,2,5.0125,3.0025,5.62
47,38,42.75,49,0.50125,0.0025,2,2,5.0125,3.0025,5.62
47,50,50.75,61,0.63375,0.0025,2,2,5.0125,3.0025,5.62
47,28,25.75,36,0.7125,-0.4425,2,2,5.0125,3.0025,5.62
47,78,41,95,0.63375,-0.005,2,2,5.0125,3.0025,5.62
47,52,35.625,85,0.33875,0.6675,2,2,5.0125,3.0025,5.62
47,48,50.375,74,0.6725,0.5475,2,2,5.0125,3.0025,5.62
47,22,15,41,0.8425,-0.0025,2,2,5.0125,3.0025,5.62
47,54,36,76,0.62125,0,2,2,5.0125,3.0025,5.62
47,66,56,87,0.60125,-0.23,2,2,5.0125,3.0025,5.62
47,86,87.5,58,0.88375,-0.565,3,2,5.0125,3.0025,5.62
47,78,68.375,92,0.58875,-0.4025,3,2,5.0125,3.0025,5.62
47,50,36.375,75,0.65375,0.0075,3,2,5.0125,3.0025,5.62
47,46,31.75,55,0.78875,-0.5925,3,2,5.0125,3.0025,5.62
47,58,50,25,0.665,-0.435,3,2,5.0125,3.0025,5.62
47,62,64.375,83,0.675,-0.3775,3,2,5.0125,3.0025,5.62
47,70,73,56,0.8325,-0.625,3,2,5.0125,3.0025,5.62
47,44,28.125,68,0.6575,-0.49,3,2,5.0125,3.0025,5.62
47,22,9.875,61,0.84,-0.8825,3,2,5.0125,3.0025,5.62
47,32,13.625,9,0.6675,-0.76,3,2,5.0125,3.0025,5.62
47,96,80.875,75,0.8375,0.01,3,2,5.0125,3.0025,5.62
47,66,34.375,28,0.6075,0,3,2,5.0125,3.0025,5.62
47,50,31.625,83,0.44,0.155,3,2,5.0125,3.0025,5.62
47,38,24.625,75,0.6725,-0.34,3,2,5.0125,3.0025,5.62
47,40,28.5,27,0.665,-0.4325,3,2,5.0125,3.0025,5.62
47,6,2.5,49,0.9725,-0.005,3,2,5.0125,3.0025,5.62
47,56,50,64,0.75125,-0.535,3,2,5.0125,3.0025,5.62
47,72,70.875,42,0.665,-0.3425,3,2,5.0125,3.0025,5.62
47,28,27.875,73,0.66125,-0.49,3,2,5.0125,3.0025,5.62
47,52,67,90,0.56125,-0.505,3,2,5.0125,3.0025,5.62
47,68,50.25,63,0.66125,-0.4725,3,2,5.0125,3.0025,5.62
47,60,50.125,91,0.665,-0.505,3,2,5.0125,3.0025,5.62
47,36,40.875,43,0.6625,-0.465,3,2,5.0125,3.0025,5.62
47,30,33.5,8,0.6575,-0.425,3,2,5.0125,3.0025,5.62
47,42,37.25,14,0.6625,-0.0075,3,2,5.0125,3.0025,5.62
47,48,38,16,0.665,-0.4325,3,2,5.0125,3.0025,5.62
47,54,31.25,33,0.58125,-0.0075,3,2,5.0125,3.0025,5.62
47,16,18.875,12,0.775,-0.015,3,2,5.0125,3.0025,5.62
47,34,37.625,61,0.66625,0.015,3,2,5.0125,3.0025,5.62
47,64,57.375,17,0.5025,0.265,3,2,5.0125,3.0025,5.62
